,media_id,favorites,coins,views,danmakus,media_tags,score,cm_count
1304,5468,11345,622,551061,38727,"['热血', '运动', '少儿']",9.8,153.0
1305,502,10744,547,708879,9661,"['运动', '热血']",9.8,144.0
1306,134692,10144,554,290497,4691,"['萌系', '少女', '魔法']",9.6,120.0
1307,83832,10197,1337,382169,7569,['少女'],9.6,286.0
1308,2224,10404,403,160275,9660,"['科幻', '热血']",9.7,115.0
1309,3752,9887,409,111787,1306,"['搞笑', '校园']",9.7,128.0
1310,3972,9913,216,124841,4743,"['奇幻', '战斗']",9.5,110.0
1311,4592,9581,673,556198,15755,"['萌系', '奇幻']",9.6,131.0
1312,6180,9588,819,511426,23653,"['热血', '科幻']",9.7,118.0
1313,4600,9679,1500,83135,476,['治愈'],9.7,277.0
1314,1676,9137,183,134830,1272,"['萌系', '日常', '治愈']",9.6,112.0
1315,1968,9195,196,33740,1001,['科幻'],9.5,102.0
1316,4926,9297,302,92722,3751,['萌系'],9.7,123.0
1317,929,8783,955,467865,35429,['历史'],9.7,141.0
1318,6049,8851,694,96284,1189,"['校园', '日常']",9.5,100.0
1319,3760,8542,639,118855,3040,"['奇幻', '时泪']",9.7,109.0
1320,5177,8593,379,175969,7218,['搞笑'],9.7,106.0
1321,4125,8612,462,70976,1788,['偶像'],9.5,101.0
1322,5467,8129,436,399010,32144,"['热血', '运动', '少儿']",9.7,106.0
1323,28220851,8187,622,287080,6558,"['少儿', '魔法', '少女']",9.8,114.0
1324,1907,8296,457,245965,24395,"['萌系', '热血']",9.8,102.0
1325,28222862,7577,505,61595,2604,"['小说改', '校园', '恋爱']",7.5,117.0
1326,5499,7620,922,250056,4117,['搞笑'],9.8,117.0
1327,8332,7124,405,106199,358,"['科幻', '泡面']",9.5,146.0
1328,6298,7221,1614,227580,6470,[],9.7,121.0
1329,5127,7360,416,75779,1648,"['校园', '励志']",9.7,115.0
1330,102612,6720,738,438890,25922,"['运动', '少儿']",9.7,132.0
1331,21952759,6249,437,55786,1055,"['原创', '搞笑', '科幻']",9.5,107.0
1332,89132,5645,878,161940,5373,['萌系'],9.7,121.0
1333,24103847,5248,2180,475414,1434,"['漫画改', '治愈']",9.2,147.0
1334,2481,5459,355,297067,38953,"['搞笑', '科幻', '热血']",9.1,205.0
1335,1160,4420,419,226955,11673,"['科幻', '热血']",9.7,141.0
1336,27601888,3859,280,58839,972,['原创'],9.4,133.0
