media_id,title,favorites,coins,views,danmakus,media_tags,score,cm_count
5391,降世神通：最后的气宗 第一季,55127,1862,849624,21832,"['奇幻', '战斗']",9.7,521人评
5407,Da!Da!Da!,20992,1157,673712,17305,"['少女', '时泪']",9.6,133人评
5424,无头骑士异闻录×2 结 DuFuFuFu!!,66688,797,550157,24271,"['奇幻', '日常', '小说改', '声控']",9.6,439人评
5437,兔丸,48233,1056,503268,6000,['萌系'],9.7,143人评
5448,托尔与洛基：血亲,14869,21,144321,232,['奇幻'],9.5,149人评
5454,最终幻想15 兄弟情,86749,2026,1694051,15360,"['奇幻', '游戏改', '架空', '冒险']",9.6,322人评
5456,剧场版 快要坏掉的八音盒,89457,9266,1286862,34462,"['催泪', '治愈']",9.5,531人评
5467,闪电十一人 第二季 日语 ,8129,436,399010,32144,"['热血', '运动', '少儿']",9.7,106人评
5468,闪电十一人 第三季 日语,11345,622,551061,38727,"['热血', '运动', '少儿']",9.8,153人评
5482,女神异闻录5 -THE DAY BREAKERS-,188153,3864,1976644,21334,"['热血', '科幻', '奇幻', '校园']",9.6,1224人评
5485,当女孩遇到熊 SP,37878,477,285893,2614,"['日常', '治愈']",8.7,159人评
5489,阿基拉,78690,2744,594867,13629,['科幻'],9.6,875人评
5498,JOKER GAME SP,19539,684,171464,995,['推理'],9.5,118人评
5499,乌龙派出所特别篇2016：THE FINAL 两津勘吉最后的一天,7620,922,250056,4117,['搞笑'],9.8,117人评
5500,女神异闻录3 剧场版 #4 Winter of Rebirth,62291,3110,1199519,28791,['游戏改'],9.7,439人评
5504,喵阿楞,62221,4314,1384832,15060,"['萌系', '泡面']",9.4,100人评
5506,魔法少女育成计划,431642,21474,7874331,382515,['魔法'],8.0,1762人评
5507,WWW.迷糊餐厅,455871,37455,10359661,200036,"['搞笑', '日常', '职场', '漫画改']",9.3,1462人评
5512,梦之祭,148665,2802,3185571,89475,"['偶像', '原创']",9.2,100人评
5513,终末的伊泽塔,384488,23699,5890307,226162,"['战斗', '魔法', '原创', '架空']",9.2,1303人评
5516,编舟记,200117,14894,2172758,41042,"['励志', '职场', '小说改']",9.7,1293人评
5518,骑行少女,79527,5111,1304673,65696,"['漫画改', '校园', '社团', '运动']",9.3,251人评
5520,SHOW BY ROCK!! 第二季,136661,5361,2764604,41802,"['游戏改', '搞笑', '音乐', '穿越']",9.0,199人评
5521,Classica Loid,119839,5404,2052127,65287,"['搞笑', '原创', '音乐', '机战']",9.5,371人评
5522,超心动！艺术之星,176313,5537,3844243,101153,"['乙女', '音乐']",9.0,213人评
5523,3月的狮子,831675,70486,15241513,306531,"['漫画改', '恋爱', '日常', '励志', '治愈']",9.8,5350人评
5525,乌冬面之国的金色毛球,452959,22857,7155597,157367,"['漫画改', '日常', '治愈']",9.5,972人评
5532,少女编号,598886,43655,9280479,338641,"['搞笑', '励志', '原创', '职场']",9.0,2196人评
5534,我太受欢迎了该怎么办,1048698,56188,25667438,1069201,"['乙女', '漫画改', '校园']",8.9,2044人评
5537,伯纳德小姐说。,127027,3734,1793844,7812,"['漫画改', '日常', '泡面']",9.1,253人评
5539,灼热乒乓妹,76525,7149,1708373,80951,"['漫画改', '校园', '社团', '运动']",9.2,194人评
5540,斯特拉的魔法,141744,11882,1921498,67349,"['萌系', '校园', '社团']",9.2,511人评
5542,TRICKSTER,548211,18642,10010813,194775,['推理'],7.8,560人评
5543,学园Handsome,192101,8231,4806017,83446,"['搞笑', '校园', '游戏改', '泡面']",9.3,1541人评
5545,怪盗Joker 第四季,35287,2408,1285497,36441,"['漫画改', '推理']",9.7,214人评
5549,忍者少女千鸟,167042,12006,7023505,25275,"['漫画改', '搞笑', '泡面']",9.3,322人评
5550,夏目友人帐 伍,2267213,245863,42675044,1467316,"['治愈', '催泪', '神魔', '漫画改']",9.6,4467人评
5551,吹響！上低音號 第二季（僅限台灣地區）,116077,4544,579395,24257,"['音乐', '校园', '恋爱', '社团']",9.6,1181人评
5556,奇异太郎少年的妖怪绘日记,533733,17075,12499791,55463,"['漫画改', '神魔', '泡面']",9.6,1810人评
5560,魔法少女什么的已经够了啦。第二季,108627,5692,1951877,13973,"['萌系', '魔法', '日常', '泡面', '漫画改']",8.8,203人评
5562,无畏魔女,235568,8267,3222724,75843,"['战斗', '机战', '原创']",8.4,247人评
5567,悠哉日常大王 Repeat OAD,283198,7492,1973153,16306,"['少女', '日常']",9.7,1358人评
5574,光晕：传奇,21064,1327,581017,11454,['科幻'],9.4,133人评
5576,喜欢上你的那个瞬间。～告白实行委员会～,264901,9330,2508846,66365,"['恋爱', '校园', '声控']",9.6,1032人评
5582,天使之卵,47687,1432,366377,7465,[],9.4,188人评
5584,OVERLORD OAD,132734,10742,8260010,22683,"['热血', '奇幻', '魔法', '架空', '穿越', '冒险']",9.4,1448人评
5615,海獭波乐（暖暖日记）,28674,1385,580946,7844,['少儿'],9.6,134人评
5621,斩首循环 蓝色学者与戏言跟班,199775,12207,2133753,23757,"['小说改', '推理']",9.4,1870人评
5622,我的青春恋爱物语果然有问题 续 OVA,305104,35193,4988979,121901,[],9.7,3973人评
5636,RWBY 第四季,173632,23290,6218270,121714,"['奇幻', '战斗']",9.3,785人评
5692,精灵宝可梦XY&Z,112122,6847,5492906,180585,"['热血', '奇幻', '架空', '冒险']",8.3,774人评
5695,亚尔斯兰战记 OAD,16843,381,270427,3962,"['热血', '战斗']",9.3,114人评
5707,精灵宝可梦 日月,656130,151564,90893080,1596754,"['治愈', '游戏改', '架空', '冒险']",9.5,6927人评
5755,无印：水都的守护神拉帝亚斯和拉帝欧斯,18126,880,454075,7321,"['架空', '冒险']",9.7,152人评
5758,无印：超梦的逆袭,51337,1550,921298,18247,[],9.4,147人评
5762,精灵宝可梦 XY,207778,13006,9443880,381470,"['热血', '战斗', '励志']",9.0,934人评
5765,偶像大师,21737,636,250267,5410,"['偶像', '励志']",9.6,191人评
5769,锁链战记 赫克瑟塔斯之光,230319,5449,1756831,65842,"['奇幻', '战斗', '游戏改', '架空']",7.7,114人评
5776,URARA迷路帖,1132738,69398,15367725,636397,"['漫画改', '日常', '架空']",9.4,2870人评
5784,锁链战记 赫克瑟塔斯之光,232093,5237,3972180,56674,"['游戏改', '架空']",7.2,210人评
5786,猫咪日常,704007,29445,16733494,95177,"['漫画改', '萌系', '日常', '泡面']",9.6,3377人评
5787,偶像选举,133535,3069,2292773,48054,"['偶像', '音乐', '日常']",7.9,117人评
5788,小魔女学园 TV版,681131,72078,19428616,663937,"['原创', '冒险']",9.6,7514人评
5789,热诚传说 第二季,543782,28967,10562228,230414,"['游戏改', '奇幻', '战斗', '架空', '冒险']",8.0,964人评
5792,鬼平,112140,6423,1989016,17016,"['推理', '历史']",9.5,378人评
5793,珈百璃的堕落,2008633,164550,48904444,1517666,"['日常', '漫画改', '神魔']",9.5,9284人评
5794,飙速宅男 新世代,132370,9041,4393614,63544,"['热血', '运动', '漫画改']",9.1,235人评
5796,兽娘动物园,370414,22130,6778984,256369,"['萌系', '日常', '架空']",9.7,5966人评
5797,Hand Shakers,1010417,36799,15635489,467656,"['战斗', '热血', '萝莉', '原创']",7.9,2153人评
5798,One Room,938798,35915,16415093,372432,"['泡面', '日常']",9.4,2780人评
5802,CHAOS;CHILD,412073,14353,6717441,124774,['推理'],7.9,1139人评
5806,Rewrite 2nd Season,864507,46342,13285490,338734,"['校园', '社团', '战斗', '游戏改']",9.0,2414人评
5809,黑白来看守所 第二季,540470,22476,11463151,278010,"['搞笑', '漫画改']",9.0,960人评
5832,暗芝居 第四季,255662,6245,9549787,141560,['泡面'],7.8,316人评
5859,妖狐×仆SS SP,140006,5578,2000203,56237,['恋爱'],9.7,756人评
5869,越狱兔 第2季,23708,8160,3357036,69105,"['萌系', '搞笑', '泡面']",9.5,193人评
5870,越狱兔 第3季,22150,8160,3357039,69105,"['萌系', '搞笑', '泡面']",9.6,190人评
5906,超级弹丸论破2.5 狛枝凪斗与世界的破坏者,158051,3506,1334549,30484,['推理'],9.5,700人评
5909,神明之记,21859,1070,743003,2329,['泡面'],9.7,196人评
5914,幼女战记 短篇,164622,5087,4942241,6907,"['泡面', '架空']",9.5,650人评
5930,吹響！上低音號 ​~歡迎來到北宇治高校吹奏樂部~（僅限台灣地區）,21801,286,32045,583,"['恋爱', '音乐', '校园']",9.6,197人评
5938,黑子的篮球 Winter Cup总集篇,78323,2404,2579781,27835,"['热血', '运动']",9.4,220人评
5939,热诚传说～导师的黎明～,41585,696,573098,2698,"['奇幻', '架空', '冒险']",9.0,114人评
5947,勿忘蛛,102503,4176,796123,13302,['少女'],9.1,732人评
5951,笑面推销员NEW,221839,8571,4236407,148113,['漫画改'],8.5,618人评
5956,不要输！！恶之军团！,26614,2295,476446,6925,"['搞笑', '泡面']",9.6,212人评
5963,美妙天堂 偶像时间,60208,3465,2844190,55507,"['偶像', '原创']",8.0,274人评
5966,偶像大师灰姑娘剧场,68758,3612,1960071,6459,"['偶像', '泡面']",9.4,182人评
5968,巴哈姆特之怒 VIRGIN SOUL,257921,21621,8418394,227099,"['奇幻', '战斗', '魔法', '架空', '冒险']",7.3,3165人评
5973,高校星歌剧 第二季,112894,6076,2684205,92625,"['音乐', '校园', '原创', '偶像', '声控']",9.4,531人评
5977,夏目友人帐 陆,1778342,214664,34619744,1170215,"['催泪', '奇幻', '日常', '治愈']",9.8,7545人评
5981,覆面系 NOISE,343095,9627,5063929,181442,"['恋爱', '音乐', '少女', '漫画改']",8.4,526人评
5989,月色真美,2170761,657354,39252930,2526151,"['恋爱', '校园', '原创', '治愈', '催泪']",9.8,21053人评
5990,王室教师海涅,706029,33048,11552349,455127,"['搞笑', '漫画改']",9.1,1444人评
5991,青春歌舞伎,160842,2774,1576006,37834,"['校园', '社团', '励志']",8.9,173人评
5994,机甲少女 FRAME ARMS GIRL,384494,10795,4730651,183628,"['机战', '科幻', '原创']",9.0,446人评
5997,埃罗芒阿老师,5017344,575002,130750635,6898164,"['小说改', '搞笑', '恋爱']",9.0,31068人评
5998,Re：创造主,2859629,201378,69821777,2299740,"['科幻', '奇幻', '原创', '穿越']",8.5,17639人评
5999,ID-0,119068,5993,1725336,26095,"['科幻', '原创']",9.0,341人评
6000,时钟机关之星,1033042,41765,19854512,408895,"['小说改', '科幻', '架空']",7.9,1997人评
6001,从零开始的魔法书,1822860,91196,37307503,940442,"['小说改', '奇幻', '魔法', '架空', '冒险']",8.7,4696人评
6006,机动战士高达 雷霆宙域战线 第一季,103032,2520,2306383,17909,['机战'],9.6,608人评
6007,机动战士高达 雷霆宙域战线 第二季,139871,3747,2671693,37174,['机战'],9.3,522人评
6008,梦王国与沉睡的100王子 短篇动画,175352,2407,1944448,59562,"['声控', '泡面']",8.7,309人评
6009,哆啦A梦,609224,56091,21287015,465938,"['奇幻', '日常', '时泪']",9.8,6635人评
6036,田中君总是如此慵懒 特典,165648,3360,2505442,10955,"['搞笑', '治愈']",9.7,456人评
6041,暖暖日记 2nd,17726,2789,604105,6428,"['少儿', '泡面']",9.5,182人评
6042,珈百璃的堕落 SP,168061,15977,3052044,66380,"['校园', '日常', '漫画改']",9.7,1555人评
6049,斯特拉的魔法 OVA,8851,694,96284,1189,"['校园', '日常']",9.5,100人评
6051,RWBY 第二季【日语】,17686,751,298137,6134,"['奇幻', '战斗']",9.6,124人评
6070,变形少女,48356,824,628479,3284,['机战'],8.9,512人评
6071,Under The Dog,56374,1618,356947,2592,['战斗'],9.2,351人评
6075,结城友奈是勇者 -鹫尾须美之章-,82357,4158,778582,13922,"['少女', '魔法']",9.6,669人评
6077,青之驱魔师 OAD,44148,240,521343,2135,"['奇幻', '战斗']",9.2,168人评
6082,我的英雄学院 OAD,488111,24166,12925807,174033,"['热血', '战斗']",9.6,4352人评
6085,RWBY 第三季【日语】,15749,474,202230,4683,"['热血', '奇幻', '战斗']",9.3,101人评
6158,NEW GAME! OVA,81157,4495,806250,30988,['职场'],9.5,596人评
6161,精灵宝可梦 超世代,97099,5266,3303802,186636,"['热血', '战斗', '励志', '架空', '冒险']",9.6,573人评
6162,精灵宝可梦 钻石&珍珠,82265,3965,3890319,164614,"['热血', '战斗', '励志', '游戏改', '架空', '冒险']",9.6,540人评
6164,精灵宝可梦 超级愿望,64983,2181,1780463,82703,"['热血', '战斗', '励志', '架空', '冒险']",7.7,318人评
6179,变形金刚：领袖之证 中文第一季,20048,1218,738858,26402,"['热血', '科幻']",9.7,175人评
6180,变形金刚：领袖之证 中文第二季,9588,819,511426,23653,"['热血', '科幻']",9.7,118人评
6181,变形金刚：领袖之证 中文第三季,13972,1086,670866,24474,"['热血', '科幻']",9.8,174人评
6183,Dimension W~维度战记~ OVA,78215,625,412370,1050,"['科幻', '战斗']",9.6,265人评
6243,魔法科高校的劣等生（僅限港澳台地區）,89633,678,345269,18,"['小说改', '热血', '战斗']",6.7,520人评
6260,蜡笔小新 第一季（中文）,390394,32818,28293047,488228,['搞笑'],9.8,3312人评
6262,蜡笔小新 第二季（中文）,283636,37257,38679788,685936,['搞笑'],9.8,3765人评
6268,蜡笔小新 第五季（中文）,121311,15201,10856058,165894,['搞笑'],9.7,902人评
6295,蜡笔小新 第六季（中文）,295611,26860,21067477,290276,['搞笑'],9.8,2448人评
6298,拽妹黛薇儿 第五季,7221,1614,227580,6470,[],9.7,121人评
6302,活撃/刀剣乱舞（僅限港澳台地區）,189476,2117,663095,29247,"['战斗', '神魔', '游戏改']",8.9,496人评
6304,骑士&魔法,1555269,77236,54327758,925282,"['小说改', '机战', '奇幻', '魔法', '架空', '穿越']",8.4,6006人评
6308,妖怪公寓的幽雅日常,674343,35695,18184421,494487,"['日常', '神魔']",9.1,3420人评
6310,异世界食堂,1594054,65359,34068588,905110,"['小说改', '奇幻', '美食', '架空', '穿越']",9.2,5730人评
6312,徒然喜欢你,3558734,431229,82208552,2133541,"['恋爱', '校园', '漫画改', '搞笑', '日常', '声控']",9.6,22235人评
6320,将国之天鹰星,189557,8115,3657341,65309,"['战斗', '漫画改', '架空']",9.1,1179人评
6326,人马少女的烦恼,386633,18180,6849184,216929,"['奇幻', '日常', '漫画改']",9.0,1796人评
6328,天使的 three pieces!,1004626,95773,18145410,1128321,"['小说改', '音乐', '萝莉']",8.6,2710人评
6330,NEW GAME!!,800434,61268,12003263,556815,"['职场', '漫画改']",9.5,7160人评
6337,网球并不可笑嘛 第九季,34795,2084,976631,2497,['搞笑'],9.3,314人评
6340,GAMERS电玩咖！,1047844,95949,24961788,958221,"['小说改', '校园', '社团']",9.0,11835人评
6341,地狱少女 宵伽,1510383,41737,22649585,567383,"['治愈', '神魔']",9.2,3605人评
6345,终物语 下,496861,21276,3368470,91140,"['奇幻', '神魔']",9.8,4865人评
6346,暗芝居 第五季,208494,5912,7482783,99999,['泡面'],8.5,737人评
6349,野良与皇女与流浪猫之心,163582,4549,3027769,9565,['游戏改'],8.9,656人评
6369,猎人 剧场版 最后的任务,43900,1824,832105,26377,"['热血', '原创']",7.2,195人评
6398,BanG Dream! OVA,25435,1254,315457,5509,"['音乐', '校园', '社团', '日常', '励志']",9.1,222人评
6414,UQ HOLDER！悠久持有者 OAD,183666,3856,2690161,20281,"['热血', '战斗', '漫画改']",9.1,441人评
6420,十二大战,1215217,46822,32798239,516016,"['小说改', '热血', '战斗']",7.7,11529人评
6421,阿松 第二季,438790,25090,8939908,355542,['日常'],9.5,6653人评
6424,偶像大师灰姑娘剧场 第二季,46867,3770,1121203,4474,"['音乐', '偶像', '原创']",9.4,416人评
6425,此花亭奇谭,1425484,110459,17854281,532791,"['萌系', '漫画改', '日常', '治愈', '架空']",9.8,20768人评
6427,Just Because!,1223516,95698,18451422,581443,"['恋爱', '原创', '校园']",9.5,18310人评
6430,Dies irae 神怒之日（僅限港澳台地區）,134063,666,306659,4022,"['恋爱', '游戏改']",7.2,352人评
6432,属性咖啡厅,1397740,100066,25693509,850171,"['萌系', '少女', '日常', '漫画改']",9.5,14866人评
6433,Love Live! Sunshine!! 第二季,344784,28114,4791040,245321,"['音乐', '校园', '偶像', '社团', '原创']",9.3,4677人评
6434,宝石之国,2529403,154320,50236823,1257992,"['战斗', '漫画改', '架空', '励志', '催泪']",9.8,47670人评
6435,Code:Realize ～创世的姬君～,391634,8015,5492934,76216,"['恋爱', '乙女', '游戏改', '奇幻', '架空', '冒险']",9.0,1286人评
6438,魔法使的新娘（僅限台灣地區）,242053,5493,955579,23880,"['恋爱', '奇幻', '魔法', '漫画改']",9.5,2993人评
6439,幻界战线 & BEYOND,1369472,93421,26523312,348746,"['奇幻', '战斗', '漫画改']",9.8,25459人评
6440,如果能写小说就好了,2461624,167835,46298362,1240035,"['小说改', '恋爱']",9.2,22143人评
6441,动画同好会,320074,13769,3766894,158685,"['校园', '社团', '原创', '搞笑', '日常']",8.5,2171人评
6442,"Wake Up, Girls! 新章",101616,2628,756798,8227,"['音乐', '偶像', '社团', '原创']",8.0,369人评
6445,3月的狮子 第二季,419873,74357,8744152,203180,"['日常', '励志', '漫画改']",9.8,12592人评
6446,干物妹！小埋R,3911659,452858,102659185,3190601,"['萌系', '搞笑', '日常', '漫画改']",9.4,29521人评
6447,鬼灯的冷彻 第二季,1284588,53659,31110545,546724,"['搞笑', '日常', '神魔', '漫画改']",9.7,11355人评
6448,结城友奈是勇者 鹫尾须美之章&勇者之章,255774,15346,3125690,64261,"['少女', '魔法', '原创', '冒险']",9.6,3135人评
6449,战刻夜想曲,243650,4221,3472499,77290,"['乙女', '游戏改', '穿越']",8.2,872人评
6454,Classica Loid 第二季,43707,2659,861377,24267,['原创'],8.7,514人评
6463,少女终末旅行,1796169,229203,25891281,895468,"['奇幻', '漫画改', '冒险']",9.8,51387人评
6468,牙狼 -VANISHING LINE-,119904,7807,3326188,46118,"['科幻', '原创']",9.7,2090人评
6470,无论何时我们的恋情都是10厘米。～告白实行委员会～,1093016,49862,9310230,203001,"['恋爱', '音乐', '原创', '校园', '声控']",9.6,7726人评
6474,URAHARA,263288,4006,2021329,30518,"['萌系', '奇幻', '治愈']",8.2,1010人评
6477,时间飞船24 逆袭的三恶人,16733,898,356511,4437,[],9.1,106人评
6480,XY：光轮的超魔神胡帕,26098,1332,891565,23964,[],9.0,145人评
6692,IDOLiSH7-偶像星愿-,267408,20316,5207128,142437,"['音乐', '偶像', '游戏改']",9.8,3840人评
7452,我的英雄学院 第一季,2825273,162315,57177734,1609266,"['热血', '战斗', '架空']",9.6,27700人评
7752,春宵苦短，少女前进吧,295191,16513,1879506,39694,"['恋爱', '奇幻']",9.7,6379人评
7952,群居姐妹 OVA,26388,1976,1009517,4294,"['日常', '泡面', '漫画改']",9.7,414人评
8232,美男高校地球防卫部LOVE！LOVE！LOVE！,12317,347,83565,3142,"['校园', '战斗']",9.3,122人评
8292,我们仍未知道那天所看见的花的名字。 剧场版,396165,56966,3630925,131392,"['催泪', '治愈']",9.7,2877人评
8332,火球 幽默之章,7124,405,106199,358,"['科幻', '泡面']",9.5,146人评
8512,夏目友人帐 第五季 特别篇,270071,11746,2970711,33029,"['奇幻', '日常', '治愈']",9.7,1563人评
8672,来自风平浪静的明天,760694,40834,4752938,380623,"['奇幻', '治愈', '催泪', '恋爱']",9.7,11600人评
8692,黄金拼图 Pretty Days,22926,2551,166242,3608,"['萌系', '日常', '治愈']",9.6,408人评
8712,剧场版 笑傲昙天(外传) 「前篇」,55003,1500,551276,4923,['奇幻'],9.7,350人评
8772,Fate/EXTRA Last Encore,2389199,126228,36069890,794405,"['奇幻', '战斗', '游戏改']",8.8,35273人评
8792,OVERLORDⅡ,3954400,635263,193861261,2922407,"['小说改', '奇幻', '战斗', '魔法', '架空', '穿越']",9.6,58505人评
8812,齐木楠雄的灾难 第二季,1826606,196412,59625548,922845,"['搞笑', '校园', '漫画改']",9.8,26893人评
8892,紫罗兰永恒花园,4630254,798345,72519663,2317711,"['小说改', '奇幻', '治愈', '架空']",9.7,127382人评
8932,龙王的工作！,2440105,196856,57625320,2211878,"['小说改', '职场']",9.0,19265人评
9032,宅饮,305558,11558,4490851,53453,"['日常', '美食', '漫画改']",9.2,1280人评
9052,粗点心战争2,623258,22937,7782529,98122,"['日常', '美食', '漫画改']",9.1,3103人评
9132,三丽鸥男子,166816,3139,1962139,62976,['原创'],8.7,695人评
9152,Slow Start,559003,50334,7134888,271002,"['萌系', '漫画改', '少女']",9.6,4613人评
9192,DARLING in the FRANXX（僅限港澳台地區）,801625,37291,4592789,224191,"['科幻', '原创', '架空']",8.7,15091人评
10192,中二病也要谈恋爱！Lite,101635,8192,1818530,35121,"['小说改', '恋爱', '校园']",9.5,633人评
10212,中二病也要谈恋爱！恋 SP,110285,8283,3578179,26610,"['小说改', '恋爱', '校园']",9.5,467人评
10292,DOG DAYS',98398,2578,949469,27329,"['少女', '战斗', '热血', '声控', '奇幻', '日常', '架空', '穿越']",9.4,312人评
10332,EVA 新世纪福音战士新剧场版1.11：序,224046,12422,3012084,49076,"['科幻', '机战', '战斗']",9.7,1383人评
10352,EVA 新世纪福音战士新剧场版2.22：破,153670,9291,2613729,67538,"['原创', '科幻', '机战', '战斗']",9.7,1571人评
10372,EVA 新世纪福音战士新剧场版3.33：Q,169367,8844,2577071,53708,"['机战', '科幻', '战斗']",9.2,1827人评
10412,少女与战车 OVA 这次是真正的安齐奥战,41821,2213,720205,15022,"['校园', '少女', '战斗', '治愈']",9.8,457人评
10432,山田君与7人魔女 OAD,113359,3031,1318602,16303,['奇幻'],9.6,607人评
10472,蜡笔小新之布里布里王国的秘密宝藏,19257,1340,528688,7298,"['搞笑', '时泪', '冒险']",9.6,149人评
10492,蜡笔小新 森林里的暴风雨,20291,1898,714018,19963,"['萌系', '少儿', '冒险']",9.7,200人评
10532,蜡笔小新 呐喊!春日部野生王国,20281,1377,670512,18803,"['萌系', '搞笑', '少儿']",9.6,159人评
10732,月色真美 SP,66883,6248,1275484,16581,"['恋爱', '校园', '原创']",9.7,1031人评
10772,干物妹!小埋R / 我家有個魚乾妹R（僅限港澳台地區）,48078,450,236641,2596,[],9.0,131人评
11652,蜡笔小新之黑暗珠珠大追击,17187,1044,511298,7045,"['萌系', '时泪', '少儿', '冒险']",9.7,145人评
11672,妖精森林的小不点,1021746,107997,15956829,256009,"['奇幻', '日常', '漫画改', '萌系']",9.9,28233人评
11712,pop子和pipi美的日常,1577614,109734,40001466,936771,"['搞笑', '漫画改']",8.5,32263人评
11732,小木乃伊到我家,1559410,60003,29333079,529726,"['漫画改', '萌系', '搞笑', '日常']",9.6,10817人评
11912,爱吃拉面的小泉同学,1126308,53015,19373990,490509,"['治愈', '美食', '漫画改']",9.2,6664人评
11932,戒律的复活,1803960,138581,69185710,499206,"['热血', '战斗', '漫画改', '架空', '冒险']",9.7,19866人评
12472,打工小哥,99279,3365,1495616,8487,['原创'],9.5,836人评
12492,刀使巫女,545081,31298,11236438,215611,"['校园', '战斗', '原创']",8.7,5414人评
12872,博多豚骨拉面团,1208370,78389,20066406,564468,['小说改'],9.7,23401人评
13092,飙速宅男 GLORY LINE,91695,5484,1455565,23883,['热血'],8.7,727人评
14532,蜡笔小新 呼风唤雨黄金的间谍大作战,22162,1536,825677,15257,"['萌系', '搞笑', '少儿']",9.5,188人评
15072,蜡笔小新 超级美味B级美食大逃亡,35058,2910,1285309,32056,"['萌系', '搞笑', '少儿', '冒险']",9.7,380人评
18452,蜡笔小新之动感超人大战泳装魔王,20142,1458,667754,13768,[],9.4,160人评
28152,独自生活的小学生,27789,5226,784653,3082,['泡面'],9.7,1134人评
33512,卫宫家今天的饭,2458260,292089,49190104,881117,"['日常', '美食']",9.8,40665人评
35572,蜡笔小新 呼风唤雨！夕阳下的春日部男孩,21839,2015,742951,22501,"['萌系', '搞笑', '少儿']",9.8,328人评
35992,VIVIDRED OPERATION,42471,783,191880,9803,"['科幻', '热血']",9.3,286人评
39112,蜡笔小新 呼风唤雨！战国大合战,18891,1900,553093,14524,"['萌系', '少儿', '穿越', '冒险']",9.7,304人评
41872,百變小櫻Clear咭（僅限港澳地區）,47885,1659,686521,20771,"['少女', '魔法', '漫画改']",9.4,436人评
44832,铁腕巴迪 DECODE,22155,429,203924,3701,"['战斗', '漫画改']",9.1,158人评
46092,蜡笔小新 呼唤传说！三分钟嘎巴大进攻,19453,1154,769345,13492,"['萌系', '搞笑', '少儿']",9.6,144人评
46932,OVERLORDⅡ SP,173430,17681,20671117,19050,"['职场', '架空']",9.6,3237人评
51552,蜡笔小新之云黑斋的野心,16485,1144,465086,6583,"['萌系', '时泪', '少儿', '穿越', '冒险']",9.6,119人评
60212,灵感！,106245,2351,486219,14773,"['奇幻', '少女']",9.6,729人评
69252,RWBY Chibi 第三季,27929,4378,1724255,5415,['泡面'],9.7,694人评
71992,Thunderbolt Fantasy 东离剑游纪 生死一剑,54980,9397,969869,34085,"['奇幻', '战斗', '布袋戏', '冒险']",9.7,2307人评
73412,网球王子 过去和未来的信息,18496,662,684136,6482,['漫画改'],9.5,114人评
75052,三坪房间的侵略者！,371947,36865,3850421,164109,[],9.6,3241人评
75452,弁魔士塞西尔,17710,464,169364,2318,['奇幻'],8.4,110人评
75912,科学小飞侠Crowds insight,39254,1002,219013,7860,"['科幻', '热血']",9.6,467人评
77352,重神机潘多拉,427241,14172,6498985,99133,"['机战', '原创', '科幻']",6.5,4694人评
77532,Butlers～千年百年物语～,208319,2638,2539718,27328,"['奇幻', '校园', '少女', '战斗', '架空', '穿越']",7.0,570人评
77552,Caligula 卡里古拉,717479,33404,11536217,183729,"['战斗', '游戏改', '科幻']",8.7,6878人评
77612,棒球大联盟 2,42825,5268,2182830,23754,"['运动', '漫画改']",9.6,517人评
77812,Comic Girls,514718,50087,8666452,221126,"['搞笑', '日常', '漫画改']",9.7,6436人评
77972,赛马娘,367358,41610,6299434,204034,"['游戏改', '运动', '偶像']",9.6,5156人评
78112,敦君与女朋友,506258,30534,8948193,25962,"['恋爱', '漫画改']",9.3,2752人评
78172,美妙☆频道,33170,4660,877766,9380,"['音乐', '偶像', '原创']",8.4,243人评
78272,恶魔战线,372173,9944,4510169,68913,"['恋爱', '奇幻', '漫画改']",8.2,2273人评
78312,冷然之天秤,306305,7242,5019714,90816,"['乙女', '游戏改']",9.3,1314人评
78352,超能力女儿,2308299,237234,62859097,827192,"['搞笑', '日常', '漫画改']",9.6,29860人评
78372,琴之森,182347,9213,3098442,27307,"['音乐', '治愈', '励志', '漫画改']",9.5,1252人评
78472,鲁邦三世 PART5,88875,19682,3629575,29619,"['搞笑', '时泪', '漫画改']",9.8,1307人评
78532,忍者少女千鸟～姐川·石山篇～,59912,4899,1297237,3730,['漫画改'],9.6,497人评
78552,我的英雄学院 第三季,2871608,453421,136335677,2516751,"['热血', '战斗', '励志', '漫画改', '架空']",9.7,65300人评
78572,多田君不恋爱,954031,87911,13694631,337209,"['恋爱', '原创']",8.9,11782人评
78592,奴隸區 The Animation（僅限港澳台地區）,12795,656,141070,3357,[],7.7,104人评
78612,宇宙战舰提拉米斯,411739,15626,9439041,60040,"['搞笑', '机战', '科幻']",9.2,2103人评
78672,Tokyo Guru: re (Part 1)（僅限港澳台地區）,84433,7887,1196745,32259,[],9.0,1080人评
78692, 异世界居酒屋～古都阿伊特力亚的居酒屋阿信～,328896,14273,8709318,119528,"['小说改', '美食', '架空']",9.0,1777人评
78732,美男高校地球防卫部 HAPPY KISS！,59511,1246,373169,12344,[],9.0,367人评
78752,温泉屋小女管家,45839,2896,553215,6360,['日常'],9.2,272人评
78792,踏切时间,198444,15237,4412384,21988,"['日常', '泡面']",9.7,2866人评
78812,銀河英雄傳說：全新命題 邂逅（僅限港澳台地區）,81457,2654,513196,13148,['科幻'],9.3,734人评
78832,魔法少女 俺,697097,21393,9340769,243769,"['搞笑', '漫画改', '偶像', '魔法']",9.3,5220人评
